,PM2.5_Stationary
2133,0.024243610140539218
2134,0.023669742685197726
2135,0.028820436874141375
2136,-0.034685555982542304
2137,0.005865119108400929
2138,0.0
2139,0.023122416084178976
2140,0.0
2141,-0.15415067030344964
2142,-0.19845092408969256
2143,-0.27958483599309547
2144,-0.35821217693835283
2145,-0.28256692154954055
2146,-0.1306201539405636
2147,0.02298951293928786
2148,0.4643055237155289
2149,-0.04380261626180548
2150,0.16475521040460595
2151,-0.06538275070999644
2152,0.09038404978992531
2153,0.13815032255091086
2154,0.13083958777155313
2155,-0.028710103134675258
2156,0.05661888865524878
2157,-0.018519046052412946
2158,-0.057708312068690315
2159,0.16400296129398395
2160,0.218088764186541
2161,-0.013605651130195628
2162,0.1462920838931847
2163,0.16340610088107788
2164,0.11386694132741981
2165,0.043866680180987494
2166,-0.3093748815019639
2167,-1.0145290686467894
2168,-1.131401772781535
2169,-0.7985070851071527
2170,0.287681794674273
2171,0.22314338464766814
2172,2.174751130575289
2173,-0.046520012027389424
2174,-0.1000834502027641
2175,-0.21440985036910343
2176,-0.20430043887505178
2177,-0.14310082312785566
2178,-0.031252538620100356
2179,0.07637296711324071
2180,0.13720110265979235
2181,0.15415066151224188
2182,0.11411329491652822
2183,0.16251891479189373
2184,0.048790160201178434
2185,0.0
2186,-0.11778302573574928
2187,-0.18589935990067286
2188,-0.13815032255091086
2189,-0.012422518455347475
2190,-0.012578780624581398
2191,-0.012739024154580392
2192,0.02531780477916179
2193,0.04879015821705179
2194,0.06899286355044465
2195,0.08515779927001299
2196,0.42566778005153694
2197,-0.033901549376830875
2198,-0.03509131734821613
2199,-0.028987534772412005
2200,-0.029852960921517457
2201,-0.0229895164628946
2202,-0.0077821398364346095
2203,-0.007843176845868882
2204,0.023347362179910736
2205,0.04512043188680481
2206,-0.014815084687686664
2207,0.0
2208,-0.11034804846239865
2209,-0.025317805847537844
2210,0.033616607973527834
2211,0.05623971380324866
2212,0.04580953253316
2213,0.02941388304319581
2214,-0.11506932094774269
2215,-0.01639380843186178
2216,-0.033616607973527834
2217,-0.06169356356633493
2218,-0.046520011305888787
2219,-0.07924936379945313
2220,0.22931004510430508
2221,0.0
2222,-0.041847106432628234
2223,-0.03478611305992585
2224,-0.13226795606322606
2225,-0.23841099624997408
2226,0.10919927870239388
2227,0.1880522117985084
2228,0.055569846006806145
2229,0.0
2230,0.04405998591083726
2231,0.05859415935996992
2232,0.44008904372942226
2233,0.005221943708463961
2234,-0.03174869663447266
2235,-0.055262675620308954
2236,-0.04652001292926533
2237,-0.042559611830804034
2238,-0.05096644034435238
2239,-0.060624617731467545
2240,0.0
2241,0.020619285785501873
2242,-0.055958649732809285
2243,-0.04412480166341437
2244,0.4615089774597094
2245,0.06424226577943326
2246,-0.12783336544927915
2247,-0.2578290944476742
2248,-0.20212416944961253
2249,-0.14618249758548973
2250,-0.09716373900542497
2251,-0.11905934711427735
2252,-0.12210268187330042
2253,-0.10969890219902001
2254,0.08338159734484951
2255,0.5187937394469193
2256,0.40546508165313977
2257,-0.059963461497834825
2258,-0.09418720951108162
2259,-0.1603426393398073
2260,-0.19105522150718013
2261,-0.18232153925009698
2262,-0.15942771873447192
2263,-0.18975650948453482
2264,-0.2344006664133369
2265,-0.18610224104038653
2266,0.06595795328503073
2267,0.15718555257464262
2268,0.6176395442728457
2269,0.1872115253497455
2270,0.1222895683999079
2271,-0.007220247452165207
2272,-0.05971923024231396
2273,-0.0800427012632805
2274,-0.01680711690395187
2275,-0.017094431898166285
2276,0.0666913689369375
2277,-0.1017826856693902
2278,-0.08376987526379498
2279,0.05661888865524878
2280,0.4677073827135332
2281,0.011428695170540237
2282,0.011299554615527008
2283,0.011173299973905593
2284,0.016529301040463906
2285,-0.03333641841522583
2286,-0.028655254118016504
2287,-0.1570618801470416
2288,-0.15415066848939052
2289,0.11247797498359757
2290,0.06187539946276832
2291,-0.013423019431239691
2292,0.052643730020419
2293,0.05608946315454011
2294,-0.08866563146655171
2295,-0.10462494377462672
2296,-0.2586945138698469
2297,0.0
2298,-0.1880522117985084
2299,-0.09646025454781348
2300,-0.12095259414280046
2301,-0.08961214529683192
2302,0.015504184132119292
2303,0.2564294941491463
2304,0.5459168934951637
2305,-0.1247034693414748
2306,-0.06453851592923865
2307,0.0
2308,0.0
2309,-0.05129329000158567
2310,-0.01769957553298518
2311,-0.04567003266095915
2312,-0.04785601659636374
2313,-0.019802625335395785
2314,0.0
2315,0.039220709307127954
2316,-0.039220709307127954
2317,0.17395329115705316
2318,0.13353138212032167
2319,0.10462494377462672
2320,0.02614527839528602
2321,0.012820687607199677
2322,-0.045610508279653406
2323,0.03278982067245373
2324,-0.03278982067245373
2325,-0.013423019431239691
2326,0.0200675617084074
2327,0.0947079455574178
2328,0.2996582479003904
2329,0.022075950724465
2330,0.017316449261793654
2331,0.07042246137809105
2332,-0.004008021236896031
2333,0.0
2334,0.06979575922808268
2335,0.043963121810226546
2336,0.017762455708814073
2337,-0.06172557751904062
2338,-0.2642386679345372
2339,-0.928560749789674
2340,0.5683954220607537
2341,-0.714349315283483
2342,-0.2782032826751424
2343,-0.16362939023883194
2344,-0.14310080945264736
2345,-0.10821355533621135
2346,0.0
2347,0.028170869030190504
2348,0.0
2349,0.05406720665039666
2350,0.07598588772247128
2351,0.1150693032736585
2352,0.6021753040105498
2353,-0.06136893884163319
2354,-0.1067679611629162
2355,-0.13554547155097474
2356,-0.08408310306226996
2357,-0.05406721152368865
2358,-0.09716372955720409
2359,-0.041672687716244994
2360,-0.043485102483476146
2361,-0.02247285080155459
2362,0.02247285080155459
2363,0.043485102483476146
2364,-0.043485102483476146
2365,-0.31015484749578004
2366,-0.030771649197059547
2367,-0.0984400404856769
2368,-0.0714589384393699
2369,0.0
2370,0.03636763094336637
2371,0.06899284767743574
2372,0.12516310373833206
2373,0.08455736418069315
2374,0.12675167346411986
2375,0.33986775701865235
2376,0.6409613471835742
2377,0.10981485672149294
2378,-0.0242926906018317
2379,-0.05043084938720854
2380,-0.03509131673245269
2381,-0.018018503879301928
2382,0.0
2383,0.03571807941228711
2384,0.08408311013640501
2385,0.11419235882294032
2386,0.17147152943350408
2387,0.21217450835718354
2388,0.038466278977999924
2389,-0.1362304427094454
2390,-0.15145161401906604
2391,-0.20136973773465527
2392,-0.3349349266985242
2393,-0.15057284100625834
2394,-0.03822120795006834
2395,0.05064372640541581
2396,0.024391450149297444
2397,0.05849619983604537
2398,0.10763065259681914
2399,0.06899286468423105
2400,0.3894647360397596
2401,-0.07361181241493098
2402,-0.04255961139947262
2403,-0.0674412757399212
2404,-0.04762804520782149
2405,-0.06725222135345943
2406,-0.08149302686808291
2407,-0.08872810685552412
2408,-0.12036366906359008
2409,-0.1105418608087656
2410,-0.06713929381887063
2411,0.0
2412,0.14217447037358388
2413,0.011976189612406873
2414,-0.04879015821705179
2415,0.0
2416,0.07232065285869727
2417,0.07825218814756107
2418,-0.0439631185884477
2419,-0.057819564200758844
2420,0.03509131570618029
2421,0.044951382809848006
2422,0.021739984273178248
2423,-0.0327898192387619
2424,-0.13036180239207784
2425,-0.02564242732548694
2426,0.07503517655471326
2427,-0.04939274922922632
2428,-0.2751032501605386
2429,-0.24419691441276004
2430,-0.2392296315615352
2431,-0.05556983571079965
2432,-0.15415063220822556
2433,0.312374595611284
2434,0.2567197916246322
2435,0.07275934104178194
2436,0.03448617012409927
2437,0.016807115491523028
2438,0.04879015623292515
2439,-0.11778301581511696
2440,-0.17520405483056822
2441,-0.2125613915917477
2442,-0.02666823996978751
2443,0.07796152119944666
2444,0.09531015707705781
2445,0.18610224104038653
2446,0.05505976707521243
2447,0.052185744090668784
2448,0.033336414710493534
2449,-0.12188979635828145
2450,0.01834913530119353
2451,0.08701136183811742
2452,0.04879015623292515
2453,0.046520008419886905
2454,-0.015267469799786548
2455,-0.015504184132119292
2456,0.0
2457,0.03077165393190584
2458,-0.046520008419886905
2459,-0.1541506533722361
2460,0.7205460596529776
2461,-0.018182317430161632
2462,-0.45724132444747334
2463,-0.4054650356444096
2464,-0.06744126562870068
2465,0.02298951293928786
2466,0.20479437055847982
2467,0.2595111531570491
2468,0.2513143965348783
2469,0.19153819253088855
2470,0.1838494255647678
2471,0.12201494179465389
2472,0.006734031727870793
2473,0.1435481618934351
2474,-0.0235304960259195
2475,-0.11332867816414671
2476,-0.15082287888187107
2477,-0.10622220456779141
2478,-0.08076134939341184
2479,-0.04785601659636374
2480,-0.05026182972732096
2481,-0.06385146518920726
2482,-0.0335226882923898
2483,0.022472853326806153
2484,0.24512243387839794
2485,0.06725222135345943
2486,-0.01639380843186178
2487,0.040491358075188444
2488,-0.048790160201178434
2489,-0.025317805847537844
2490,0.041847106432628234
2491,0.04800921534414826
2492,0.03077165629932921
2493,0.05167200672919181
2494,0.21881764722811026
2495,0.24487109446537536
2496,0.0656691006318697
2497,-0.047731400749627007
2498,-0.11279548883854496
2499,-0.08294907867794121
2500,0.0
2501,-0.005420067175567311
2502,0.03733766844583952
2503,0.04604393614538571
2504,0.03440142502651122
2505,0.03325722017627575
2506,0.04567003474707354
2507,0.05218575090059474
2508,-0.5293578423253553
2509,0.17751384352437016
2510,-0.12838115839602082
2511,-0.1160721628228285
2512,-0.21357408198304206
2513,-0.13217175965092753
2514,0.0
2515,-0.17798313402088128
2516,0.012903403170906547
2517,-0.039220708025077045
2518,0.026317304854170498
2519,0.0
2520,0.3196336367278798
2521,-0.14165050270699853
2522,0.0
2523,-0.09097176785376115
2524,-0.3364721890021718
2525,-0.43078282634888354
2526,-0.33135703522187265
2527,-0.24116195941433016
2528,-0.20067059445210134
2529,-0.18232144568291142
2530,-0.06899282386793676
2531,0.0
2532,1.7676613253147473
2533,-0.0629138174916597
2534,-0.18492231211414545
2535,-0.15154987255902364
2536,-0.17869175317026054
2537,-0.09097175750179742
2538,-0.10008343349433235
2539,-0.1410785583875085
2540,-0.16430299717873997
2541,-0.15415062030347182
2542,-0.1335313331007396
2543,0.28768195340421143
2544,1.2425062142781635
2545,-0.0749013001547909
2546,-0.08096905316285152
2547,-0.11477549993922276
2548,-0.160930343217617
2549,-0.1728427828903294
2550,-0.1201442877553558
2551,-0.02150620059561792
2552,0.02150620059561792
2553,0.1010960964131078
2554,0.07410795841746043
2555,0.08552215880116232
2556,-0.5845132093739589
2557,-0.3483065717192396
2558,-0.04255959630286166
2559,-0.09097173679787796
2560,-0.15415060046222007
2561,0.05406719203052546
2562,0.0512932680717747
2563,0.04879014035991991
2564,0.04651999398988127
2565,0.08701133911085834
2566,0.15415062030347182
2567,0.5996209614847405
2568,0.795562078405174
2569,0.07663321949255408
2570,0.0
2571,0.016260519549728958
2572,0.13554548177359838
2573,0.24266995849064976
2574,0.18599802214620453
2575,0.13696584920159793
2576,0.058268905859824915
2577,0.0037664826536127904
2578,0.0
2579,0.03690455557335026
2580,-0.41639415992718476
2581,0.005479465464379718
2582,-0.09749835888872305
2583,-0.19933288933204452
2584,-0.28768204794197905
2585,-0.30748466445384715
2586,-0.11279547822494851
2587,0.014815083590233202
2588,0.02898753267157228
2589,-0.02898753267157228
2590,0.0979803946347153
2591,0.051959732179657436
2592,0.08489943348327866
2593,0.03428906955911337
2594,0.054658406561292505
2595,0.03141619294318421
2596,0.0
2597,-0.06385146518920726
2598,-0.1414116373576615
2599,-0.14994012681437274
2600,-0.12516312334616586
2601,-0.10536049713931095
2602,-0.03774032086034129
2603,0.05608945616153482
2604,0.4234835508402892
2605,0.2605310560813332
2606,0.1914540243716849
2607,0.0
2608,-0.015267470965287355
2609,0.03774032513384462
2610,-0.030077452975474372
2611,-0.03891541322047232
2612,-0.007968169014256343
2613,0.04688358223472866
2614,-0.007662872158370249
2615,0.03030534719911815
2616,0.34390719339191955
2617,-0.037740325947845044
2618,-0.05651220706886262
2619,0.039891326753688894
2620,0.05436120626301877
2621,-0.032260860483465326
2622,-0.23275239610013942
2623,-0.5700144421706241
2624,-0.6690495128368867
2625,-0.0487901522646732
2626,0.1177830078786124
2627,-0.02247285080155459
2628,-0.8938175477393969
2629,0.0
2630,-0.057158381160228755
2631,0.0
2632,0.0
2633,0.057158381160228755
2634,0.0
2635,0.05406719203052546
2636,0.0512932680717747
2637,0.04879014035991991
2638,0.17435331095433482
2639,0.5877864871243966
2640,1.0216511053097803
2641,0.307484678571492
2642,0.011696039079196474
2643,-0.08489943863488225
2644,-0.12095260228023097
2645,-0.12945805736464555
2646,-0.15822399127761333
2647,-0.13217175965092753
2648,-0.11506931652922159
2649,-0.07598589735019523
2650,-0.013245224995634963
2651,0.013245224995634963
2652,0.48954817438492526
2653,-0.03278982013481935
2654,0.04082199118692209
2655,-0.008032171052102743
2656,0.02390551894855042
2657,-0.02390551894855042
2658,-0.041158069105055706
2659,0.0
2660,0.03306085952808813
2661,0.055350090705428734
2662,0.06693947769447917
2663,0.10247866227555669
2664,0.10471094763349864
2665,0.051293291463573976
2666,-0.011173299973905593
2667,-0.07583807196521963
2668,-0.17147152943350408
2669,-0.05927660553610892
2670,-0.06301296286379898
2671,-0.02469261055785177
2672,-0.025317805847537844
2673,-0.008583742954580309
2674,0.025533299831881795
2675,0.09607382239188711
2676,0.8613749302002298
2677,-0.16062318871215275
2678,-0.14660346821101422
2679,-0.1666554320957334
2680,-0.32104774668048286
2681,-0.23211220263545274
2682,-0.20972050996105018
2683,0.01104983496558365
2684,-0.20679438806765793
2685,0.06538275070999644
2686,0.08489943348327866
2687,0.17062549879091105
2688,0.17081771691788372
2689,0.07174389913729051
2690,0.007662872158370249
2691,-0.015384917655977493
2692,-0.07232065576567326
2693,-0.2231435304808782
2694,-0.344840443399578
2695,-0.3074846468067933
2696,-0.15082285717645116
2697,-0.04762803764495782
2698,0.0
2699,0.15762890863448553
2700,0.801627708678643
2701,-0.5139456883101858
2702,-0.26706273741742126
2703,-0.10763064100127573
2704,-0.04652000481238461
2705,0.0
2706,0.04652000481238461
2707,0.02247285080155459
2708,0.0
2709,-0.04546236374084245
2710,-0.04762803764495782
2711,0.8611387709894438
2712,0.3951022874242818
2713,0.2666286470009944
2714,0.2769867704661251
2715,0.2327744360014723
2716,0.10023558147042344
2717,-0.08124766982665133
2718,-0.14479023218377307
2719,-0.13146313447003388
2720,-0.12296170572817733
2721,-0.06765864520278697
2722,0.014888611754834802
2723,0.08042156350403573
2724,-0.2876820573002665
2725,-0.17869177688566928
2726,-0.05971923024231396
2727,-0.07174389913729051
2728,-0.01666705109622635
2729,0.05715840917141479
2730,0.11247797498359757
2731,0.13883643566062576
2732,0.16989902715033622
2733,0.16745463742315136
2734,0.12412606227145995
2735,0.1069157219791621
2736,-0.25331441886756334
2737,-0.119473647417915
2738,-0.06284790036703125
2739,-0.049871827276045444
2740,-0.05849620325882654
2741,-0.07503518124881348
2742,-0.1096989097277219
2743,-0.12323263092050407
2744,-0.12188980698365803
2745,-0.0870113685721221
2746,-0.041242954280992894
2747,0.02083408473246795
2748,-0.23090552987235569
2749,0.08701136616712013
2750,0.0800426985160283
2751,0.021739984273178248
2752,-0.0899482265427638
2753,-0.09884582241356288
2754,-0.026317304854170498
2755,0.07696103125958631
2756,0.048202096008147066
2757,0.045985107954316096
2758,0.054658406561292505
2759,0.07182572719817859
2760,0.31935338922198
2761,-0.13045287837266928
2762,-0.219053545989083
2763,-0.07410796430442934
2764,0.06385146518920726
2765,-0.03141619294318421
2766,-0.13657551943751178
2767,-0.1026541408761692
2768,-0.14518198872963595
2769,-0.13353137030309803
2770,-0.05505976707521243
2771,0.05505976707521243
2772,0.5072477313735702
2773,0.04211148091602901
2774,0.14378787898464385
2775,0.08552216611966124
2776,0.09381874787730826
2777,-0.03802739269672539
2778,0.0601685169397741
2779,0.0072727588001471055
2780,-0.09097177130441603
2781,-0.016000340066359087
2782,-0.09289373904228304
2783,-0.04525658749110395
2784,0.5805589210015478
2785,-0.4028777588373069
2786,-0.31651759322807216
2787,0.010582108210716257
2788,-0.06524051477200876
2789,-0.18457125375238848
2790,-0.26101378506616446
2791,-0.3541717391592263
2792,-0.43078278147711224
2793,-0.5500460548681383
2794,-0.5108251793219412
2795,0.10536040454683233
2796,0.0
2797,0.26236403369846445
2798,0.07410791720870763
2799,-0.07410791720870763
2800,-0.16705394480314364
2801,0.08701130123211989
2802,0.08004264357102375
2803,0.2076392205475759
2804,0.17185015824250538
2805,0.23361474153243422
2806,0.3184536174822118
2807,0.24116199188184084
2808,1.0245041638892596
2809,-0.0708260462955792
2810,-0.1374709771085656
2811,-0.1971680419689812
2812,-0.21357406977303306
2813,-0.1728427828903294
2814,-0.058268896803223225
2815,0.039220705460975225
2816,0.07410795841746043
2817,0.08552215880116232
2818,0.12323262141706115
2819,0.14792011014908835
2820,-0.39304252792443095
2821,0.200670661792123
2822,0.17979308550772655
2823,0.16315162163083974
2824,0.0
2825,-0.07825218814756107
2826,-0.035506684254052345
2827,-0.024391450149297444
2828,0.024391450149297444
2829,0.02381064585884962
2830,0.1320597074587928
2831,0.40202272978992815
2832,-0.18094318314472346
2833,0.0
2834,0.01639380843186178
2835,-0.04149972746180364
2836,-0.07933673523916518
2837,-0.11663689237609765
2838,-0.12036366906359008
2839,-0.12361394066730114
2840,-0.12604070322058347
2841,-0.09381874053696215
2842,-0.033336414710493534
2843,0.016807115491523028
2844,0.09531016465281206
2845,-0.14660345026843435
2846,-0.07275934104178194
2847,0.03704126481928682
2848,0.15154987255902364
2849,0.15860500725997495
2850,0.1368591656629361
2851,0.07825218814756107
2852,0.010695287972844802
2853,-0.021506202908290195
2854,-0.04445175763012266
2855,0.05526267256556805
2856,-0.10178268278920655
2857,-0.15415065998599076
2858,-0.07197348926024838
2859,-0.03030534490290715
2860,0.015267469799786548
2861,0.029852958693353804
2862,0.04317216565145654
2863,0.08112553383742926
2864,0.07503517655471326
2865,0.06979575381316572
2866,-0.011299553977120347
2867,-0.13353137639075863
2868,-0.7884572045201466
2869,-0.6649760337520928
2870,0.0
2871,0.05406719203052546
2872,-0.05406719203052546
2873,0.0
2874,-0.057158381160228755
2875,0.0
2876,0.057158381160228755
2877,0.0
2878,0.0
2879,0.10536046010230016
2880,0.4054649414415671
2881,0.3829921461955297
2882,0.24116200811559896
2883,0.13353137030309803
2884,0.04580952903502644
2885,-0.061557883523007506
2886,-0.06559727172444818
2887,-0.052185744090668784
2888,-0.03636763755711914
2889,0.01834913530119353
2890,0.03571807622249512
2891,0.1313359804686478
2892,0.8362479370211409
2893,0.019802625988990297
2894,0.032157109566193665
2895,-0.012739024966004653
2896,-0.06624938115061463
2897,-0.0709517309360237
2898,-0.060624617220846666
2899,-0.05623971380324866
2900,-0.05085841292159765
2901,-0.017544308111856033
2902,0.02620237010534554
2903,0.07472353998904024
2904,0.27763171720434165
2905,0.018018504420427295
2906,0.017699576055123956
2907,0.005830919970795545
2908,-0.005830919970795545
2909,-0.07275934986887922
2910,-0.03846627836140115
2911,0.032157109566193665
2912,0.025001300642673474
2913,0.01227009183902883
2914,0.06491954226656338
2915,-0.0467921587693767
2916,0.1652099072024158
2917,-0.02570835538829508
2918,0.03077165708847085
2919,-0.010152370948660394
2920,-0.07410796822907528
2921,-0.09806120751520941
2922,-0.08206494787089147
2923,-0.06103588644577318
2924,-0.035590942569004635
2925,-0.014598798355509146
2926,0.10462494377462672
2927,0.12438371194210296
2928,0.4342855260429128
2929,-0.11636358432775395
2930,-0.12204742891910936
2931,-0.12260231582143
2932,-0.12733941499603274
2933,-0.05715841020886714
2934,0.0
2935,0.01941808460018901
2936,0.006389797690474097
2937,-0.045610508279653406
2938,-0.07616135568978466
2939,-0.029199152560634545
2940,-0.6286085946075661
2941,0.17768115462763623
2942,0.11000088310192657
2943,0.13613216106700543
2944,0.11980118954869212
2945,0.0775582283275793
2946,0.0
2947,-0.08565543790454688
2948,-0.01639380843186178
2949,0.10204924633640866
2950,0.08576681562371036
2951,0.0
2952,0.6440144594603749
2953,-0.12228957307909116
2954,0.0
2955,-0.13935551483194608
2956,0.08076135301893483
2957,-0.3227733758426905
2958,-0.29565022162476895
2959,-0.2131932014511424
2960,-0.1264841337594711
2961,-0.06979575381316572
2962,-0.06213177338380671
2963,-0.039220708025077045
2964,0.12516312726773338
2965,0.1320597074587928
2966,0.0
2967,0.06001800372084887
2968,0.06575137138449305
2969,0.02690745050640908
2970,0.043296802003511825
2971,0.049596937038771216
2972,-0.14745271833034934
2973,-0.1295340392668689
2974,0.05182506249170915
2975,0.1498122641750821
2976,0.06725222135345943
2977,0.07816476673649353
2978,0.06547792461407242
2979,0.08759805341158033
2980,0.02547908367793772
2981,-0.10605956492333668
2982,-0.02837069511683943
2983,-0.05167200672919181
2984,-0.03077165629932921
2985,0.015504185334041853
2986,-0.023347362179910736
2987,-0.05669533908336977
2988,0.048790160201178434
2989,-0.20155290099954426
2990,-0.10212948463687788
2991,0.0317486949543655
2992,-0.20763934073978563
2993,-0.2623642260059582
2994,-0.10536049713931095
2995,-0.018692129518093292
2996,0.018692129518093292
2997,-0.05715840294670471
2998,-0.06062460956153526
2999,0.020619282951035878
3000,-0.08515779019972114
3001,0.3522205276171424
3002,0.197825715285052
3003,0.08594241924265633
3004,-0.048202096008147066
3005,-0.06371580626395135
3006,0.03871450718402247
3007,0.11918850304239204
3008,0.011173299349685806
3009,-0.09309041222590508
3010,-0.07598589735019523
3011,0.05129328780860387
3012,0.23309385617728173
3013,0.15556409336026844
3014,0.05762910809087396
3015,0.0
3016,0.03922071007635841
3017,-0.023347362179910736
3018,-0.04016603849827938
3019,-0.16929204138345622
3020,-0.02955879932892369
3021,0.11332867459271867
3022,0.1566984389562216
3023,0.15524058721488387
3024,-0.13259811217413597
3025,0.16475522174032964
3026,0.15776078281427353
3027,0.10265414878651757
3028,0.004866189414374222
3029,-0.07038079322215562
3030,-0.10420377180986806
3031,-0.07188722520498292
3032,-0.025158558053689273
3033,0.025158558053689273
3034,0.07188722520498292
3035,0.08845541566844828
3036,-0.010638397639172847
3037,-0.010752791198143541
3038,-0.10836803053487198
3039,-0.2521753667164566
3040,-0.05579135518058287
3041,0.008163309972761379
3042,0.0
3043,0.07061756167071609
3044,0.0371790004768795
3045,0.12987507253127628
3046,0.2534488864582194
3047,0.024571259522950584
3048,-0.1075203382008918
3049,0.2306826173517771
3050,-0.017316449261793654
3051,-0.031044620305037185
3052,-0.036701365166501354
3053,-0.08786135149989827
3054,-0.08515780380515947
3055,-0.04546237149277843
3056,0.005797117348259384
3057,0.02285813676975712
3058,0.04420609006137477
3059,0.042334361585978364
3060,-0.06973333427259121
3061,-0.2951170318679903
3062,-0.2728669632542924
3063,-0.08167802267050517
3064,0.10109610664223734
3065,0.1005412200245539
3066,0.07534943093042701
3067,0.0317486957944193
3068,0.17185024459113363
3069,0.06986967552070578
3070,0.13199646532018727
3071,0.14022933427418138
3072,0.3770271581099416
3073,-0.03922071187123022
3074,0.0707690686107747
3075,-0.012500162373591195
3076,-0.061607807391215186
3077,-0.023689770320645565
3078,-0.017271585912030485
3079,-0.006993035246456891
3080,-0.13906042886880687
3081,-0.09289374296748942
3082,-0.12221762697203742
3083,-0.05129329175597164
3084,-0.1471576359922575
3085,0.04762804615317995
3086,-0.25714533154326524
3087,-0.26537629208623903
3088,-0.49783836498808065
3089,-0.21511134090727513
3090,0.13102823784500517
3091,0.0678225848345928
3092,0.0
3093,0.13762135679876764
3094,-0.02898753267157228
3095,-0.014815083590233202
3096,-0.2926695632165601
3097,0.039220705460975225
3098,0.05608945616153482
3099,0.018018502255925606
3100,-0.11332866387843565
3101,-0.3011050225136678
3102,-0.4328639358999328
3103,-0.4054648997749396
3104,-0.2076392205475759
3105,0.07410791720870763
3106,0.4964366068109462
3107,0.5020917721725819
3108,-1.2396902409953794
3109,0.08701130123211989
3110,0.0
3111,0.40546483033057956
3112,0.36772460918522687
3113,0.17589060442894666
3114,0.031748688233938394
3115,-0.06453850030424468
3116,-0.06899284767743574
3117,-0.15415062030347182
3118,0.08004267562226719
3119,0.4054649799030773
3120,0.4795729825818087
3121,0.3455015969700055
3122,0.28204822711973954
3123,0.2662679581372682
3124,0.13353138450764002
3125,-0.011428695170540237
3126,-0.08388147895196685
3127,-0.07122750467427386
3128,-0.08396537423872807
3129,-0.10779656214759559
3130,-0.10265414527080718
3131,-0.08455738007893832
3132,0.234839570557567
3133,-0.06402185363968327
3134,-0.28493101183441194
3135,-0.01104983496558365
3136,-0.0571584073040019
3137,-0.12516312726773338
3138,-0.14310082312785566
3139,-0.14903555443521732
3140,-0.17520405483056822
3141,-0.16126811036208855
3142,-0.07796152119944666
3143,0.5634692408273207
3144,0.14310082312785566
3145,0.21511135381049717
3146,-0.010810914935445393
3147,-0.04445175763012266
3148,0.07654006874912911
3149,0.128254322853115
3150,0.054067216396981976
3151,-0.06336960819394433
3152,-0.1295340392668689
3153,-0.12445416037445822
3154,-0.10135248140888375
3155,-0.02702866873495169
3156,-0.7640987594009179
3157,0.480972548316871
3158,0.26933289085429846
3159,0.1659851162324335
3160,0.1216969214971293
3161,0.13613216106700543
3162,0.1358015296150512
3163,0.11954514170723929
3164,0.0746108587281169
3165,0.04473589098191466
3166,0.036813970863680545
3167,0.09749835888872305
3168,0.08883120906180686
3169,-0.10536051010227077
3170,-0.13036181012766068
3171,-0.12812109124496862
3172,-0.13045287837266928
3173,-0.041847106432628234
3174,0.0
3175,-0.017241804948069817
3176,0.08338160198252975
3177,0.14841999408379136
3178,0.15316496270858027
3179,0.023392878206576206
3180,0.10420377180986806
3181,0.005194816607242192
3182,0.0455775061877981
3183,0.034066552905545944
3184,-0.009615458237153263
3185,-0.06486063096482786
3186,-0.11456655830847318
3187,-0.05954139014479187
3188,-0.03750439311388032
3189,-0.07263917884108873
3190,-0.07833183768898389
3191,0.014706146308322232
3192,-0.07579383362207759
3193,-0.02390551894855042
3194,0.0
3195,0.008032171052102743
3196,-0.0242926906018317
3197,-0.01652930058509039
3198,-0.05129329000158567
3199,-0.04485056214153138
3200,-0.018519046052412946
3201,0.0
3202,0.03670136348257458
3203,0.035401923917347755
3204,0.0913497709967861
3205,0.09819201875658123
3206,0.055958649732809285
3207,-0.020619285785501873
3208,-0.021053407720291073
3209,0.041672693505792946
3210,0.08474122292788033
3211,-0.03822121038513293
3212,0.03195159776461942
3213,-0.01904819376121214
3214,-0.0064308899167255795
3215,-0.03947880837582263
3216,-0.2677478369457611
3217,0.09211528118850776
3218,0.06952605727547656
3219,0.02941388304319581
3220,-0.05971923024231396
3221,-0.015504185334041853
3222,-0.08134563283319052
3223,-0.2598250928044701
3224,-0.0335226882923898
3225,0.0
3226,-0.13353137639075863
3227,-0.053345973589122186
3228,0.7201757826282369
3229,-0.013423019431239691
3230,-0.04845238003152863
3231,-0.007117467262278687
3232,0.06230387902167811
3233,0.06495789205376035
3234,0.049089607183681494
3235,-0.018127383497186678
3236,0.006079045706833153
3237,0.0060423140908660855
3238,0.01197619032956121
3239,0.0634218227796084
3240,0.3809586802223599
3241,0.059276607732824615
3242,0.059354240576264594
3243,0.023451660249327766
3244,0.006600683813505981
3245,-0.019934214238507053
3246,-0.05518641366334487
3247,-0.014285956737246419
3248,-0.01449300677743981
3249,-0.03717900185931633
3250,-0.06656076391129728
3251,-0.08004270429971694
3252,0.1764564302466134
3253,0.0
3254,0.036105003338403385
3255,-0.0035524014781720403
3256,0.014134510435435121
3257,0.05129329263316462
3258,-0.14310083851246835
3259,-0.023347363088450646
3260,-0.15743690676520705
3261,-0.03278982128689245
3262,-0.038839831430361293
3263,-0.009950330358118542
3264,-0.21691298945177273
3265,-0.006230549362437721
3266,-0.03822121038513293
3267,-0.026317306585772027
3268,0.1013524878345855
3269,0.08650923791693765
3270,0.01643872544236702
3271,-0.005449604470581626
3272,0.0
3273,0.03753791730583522
3274,0.07109591807175919
3275,0.08905177343934412
